age,job,marital,education,contact,month,day_of_week,duration,y
32,blue-collar,married,basic.9y,cellular,apr,mon,41,no
32,blue-collar,married,basic.9y,cellular,apr,mon,1063,yes
35,technician,married,professional.course,cellular,apr,mon,272,no
48,admin.,single,high.school,cellular,apr,mon,223,no
40,services,married,high.school,cellular,apr,mon,377,no
57,blue-collar,married,high.school,cellular,apr,mon,2316,no
34,blue-collar,married,basic.9y,telephone,apr,mon,1353,yes
29,technician,single,professional.course,cellular,apr,mon,740,yes
37,blue-collar,married,basic.6y,cellular,apr,mon,1138,yes
38,blue-collar,married,basic.9y,cellular,apr,mon,357,no
42,technician,married,basic.9y,cellular,apr,mon,441,no
53,blue-collar,married,basic.4y,cellular,apr,mon,165,no
38,blue-collar,married,basic.9y,cellular,apr,mon,276,no
46,blue-collar,married,basic.9y,telephone,apr,mon,125,no
51,admin.,divorced,professional.course,cellular,apr,mon,583,no
56,management,married,university.degree,cellular,apr,tue,72,no
60,retired,divorced,basic.4y,cellular,apr,tue,465,yes
19,student,single,basic.9y,cellular,apr,tue,43,no
32,technician,single,university.degree,cellular,apr,tue,60,no
57,blue-collar,married,high.school,cellular,apr,tue,355,no
39,technician,married,basic.6y,cellular,apr,tue,226,no
43,blue-collar,married,basic.9y,cellular,apr,tue,608,yes
43,blue-collar,married,basic.9y,cellular,apr,tue,1096,no
35,admin.,married,high.school,cellular,apr,tue,327,no
34,admin.,single,high.school,cellular,apr,tue,231,no
44,technician,divorced,professional.course,cellular,apr,tue,208,no
39,blue-collar,married,basic.4y,cellular,apr,tue,91,no
35,blue-collar,married,basic.9y,cellular,apr,tue,381,no
41,admin.,married,university.degree,cellular,apr,tue,183,no
22,student,single,high.school,cellular,apr,tue,194,no
41,admin.,married,university.degree,cellular,apr,tue,103,no
41,admin.,married,university.degree,cellular,apr,tue,463,yes
40,blue-collar,married,basic.9y,cellular,apr,tue,479,no
40,blue-collar,married,basic.9y,cellular,apr,tue,354,no
46,admin.,divorced,high.school,cellular,apr,tue,345,no
45,services,married,professional.course,cellular,apr,tue,329,no
40,self-employed,married,professional.course,cellular,apr,tue,210,no
36,blue-collar,married,basic.9y,cellular,apr,tue,226,no
39,self-employed,married,professional.course,cellular,apr,tue,389,no
57,blue-collar,married,high.school,cellular,apr,tue,97,no
36,admin.,divorced,high.school,cellular,apr,tue,197,no
47,blue-collar,single,basic.4y,cellular,apr,tue,369,no
45,management,divorced,university.degree,cellular,apr,tue,196,no
34,admin.,single,high.school,cellular,apr,tue,2299,yes
41,admin.,married,basic.6y,cellular,apr,tue,226,no
46,technician,married,basic.6y,cellular,apr,tue,254,no
32,technician,single,university.degree,cellular,apr,tue,721,yes
40,technician,married,professional.course,cellular,apr,tue,366,no
31,blue-collar,married,basic.9y,cellular,apr,tue,208,no
40,technician,married,professional.course,cellular,apr,tue,274,no
39,admin.,married,high.school,telephone,apr,tue,189,no
66,retired,single,university.degree,cellular,apr,tue,411,no
42,technician,divorced,professional.course,cellular,apr,tue,157,no
19,student,single,basic.9y,cellular,apr,tue,299,yes
41,blue-collar,married,basic.9y,cellular,apr,tue,272,no
42,technician,divorced,professional.course,cellular,apr,tue,615,no
34,management,married,university.degree,cellular,apr,tue,255,no
28,student,single,university.degree,cellular,apr,tue,93,no
32,admin.,single,university.degree,cellular,apr,tue,49,no
72,retired,married,basic.4y,cellular,apr,tue,44,no
72,retired,married,basic.4y,telephone,apr,tue,124,no
38,services,divorced,high.school,cellular,apr,tue,620,no
31,blue-collar,married,basic.9y,cellular,apr,tue,84,yes
36,blue-collar,married,basic.9y,cellular,apr,tue,99,no
32,technician,single,university.degree,cellular,apr,tue,83,no
45,services,married,high.school,cellular,apr,tue,139,no
38,services,divorced,high.school,cellular,apr,tue,311,no
45,services,married,high.school,cellular,apr,tue,1063,no
38,services,divorced,high.school,cellular,apr,tue,263,no
43,admin.,single,high.school,cellular,apr,tue,487,no
57,blue-collar,married,basic.9y,cellular,apr,tue,304,no
35,unemployed,divorced,university.degree,cellular,apr,tue,66,no
35,unemployed,divorced,university.degree,cellular,apr,tue,253,no
40,retired,single,basic.4y,cellular,apr,tue,145,no
46,services,married,unknown,cellular,apr,tue,244,no
25,student,single,high.school,cellular,apr,tue,98,no
36,self-employed,single,university.degree,cellular,apr,tue,104,no
39,technician,married,basic.6y,cellular,apr,tue,88,no
44,blue-collar,married,basic.9y,cellular,apr,tue,1,no
40,services,married,high.school,cellular,apr,tue,158,no
40,blue-collar,married,high.school,cellular,apr,tue,245,no
41,blue-collar,married,basic.9y,cellular,apr,tue,161,no
59,services,married,high.school,cellular,apr,tue,542,no
44,services,divorced,high.school,cellular,apr,tue,265,no
44,services,divorced,high.school,cellular,apr,tue,562,no
44,services,divorced,high.school,cellular,apr,tue,895,yes
38,blue-collar,married,basic.4y,cellular,apr,tue,277,no
38,blue-collar,married,basic.4y,cellular,apr,tue,239,no
38,admin.,divorced,high.school,cellular,apr,tue,172,no
33,blue-collar,single,professional.course,cellular,apr,tue,221,no
55,technician,married,high.school,cellular,apr,tue,376,no
59,retired,married,basic.4y,telephone,apr,tue,353,no
43,admin.,single,high.school,cellular,apr,tue,216,no
40,blue-collar,married,high.school,cellular,apr,tue,43,no
36,entrepreneur,married,high.school,cellular,apr,tue,736,no
44,blue-collar,single,basic.9y,cellular,apr,tue,581,no
27,technician,married,professional.course,cellular,apr,wed,163,no
27,technician,single,basic.9y,cellular,apr,wed,79,no
46,services,married,high.school,cellular,apr,wed,325,no
25,student,single,high.school,cellular,apr,wed,327,yes
25,student,single,high.school,cellular,apr,wed,117,yes
34,services,married,high.school,cellular,apr,wed,98,no
27,technician,single,basic.9y,cellular,apr,wed,131,no
27,technician,single,basic.9y,cellular,apr,wed,149,no
43,technician,single,professional.course,cellular,apr,wed,519,no
40,housemaid,married,basic.9y,telephone,apr,wed,169,no
32,technician,single,university.degree,cellular,apr,wed,87,no
55,admin.,divorced,university.degree,cellular,apr,wed,628,no
27,admin.,single,university.degree,cellular,apr,wed,98,no
55,admin.,divorced,university.degree,cellular,apr,wed,952,yes
61,retired,married,university.degree,cellular,apr,wed,205,no
46,blue-collar,divorced,basic.9y,cellular,apr,wed,903,yes
48,technician,married,professional.course,cellular,apr,wed,95,no
29,technician,married,university.degree,cellular,apr,wed,58,no
32,technician,single,university.degree,cellular,apr,wed,59,no
41,blue-collar,married,basic.4y,cellular,apr,wed,123,no
41,blue-collar,married,basic.4y,cellular,apr,wed,95,no
27,technician,single,basic.9y,telephone,apr,wed,523,yes
25,unemployed,single,professional.course,cellular,apr,wed,97,no
25,unemployed,single,professional.course,cellular,apr,wed,268,no
49,blue-collar,divorced,basic.4y,cellular,apr,wed,430,no
27,technician,single,basic.9y,cellular,apr,wed,88,no
39,blue-collar,married,basic.9y,cellular,apr,wed,120,no
39,blue-collar,married,basic.9y,cellular,apr,wed,182,no
27,technician,single,basic.9y,cellular,apr,wed,335,no
37,technician,married,university.degree,telephone,apr,wed,218,no
29,blue-collar,single,high.school,cellular,apr,wed,2129,no
39,blue-collar,married,basic.9y,cellular,apr,wed,393,no
34,services,married,high.school,cellular,apr,wed,462,no
39,blue-collar,married,basic.9y,cellular,apr,wed,213,no
46,blue-collar,divorced,basic.6y,cellular,apr,wed,179,no
38,admin.,married,high.school,cellular,apr,wed,284,no
48,blue-collar,married,basic.9y,cellular,apr,wed,1032,yes
36,management,married,university.degree,cellular,apr,wed,241,no
36,housemaid,married,basic.9y,cellular,apr,wed,291,no
63,retired,married,unknown,cellular,apr,wed,150,yes
63,retired,married,unknown,telephone,apr,wed,236,yes
37,blue-collar,married,basic.4y,cellular,apr,wed,281,no
50,admin.,married,university.degree,cellular,apr,wed,101,no
39,blue-collar,married,basic.9y,cellular,apr,wed,120,no
47,unemployed,divorced,basic.9y,cellular,apr,wed,125,no
63,retired,married,unknown,telephone,apr,wed,185,no
28,admin.,married,university.degree,cellular,apr,wed,261,no
51,admin.,single,university.degree,cellular,apr,wed,233,no
29,admin.,married,university.degree,cellular,apr,wed,245,yes
25,admin.,single,professional.course,cellular,apr,wed,67,no
47,entrepreneur,married,high.school,cellular,apr,wed,663,no
25,admin.,single,professional.course,cellular,apr,wed,114,yes
29,technician,married,university.degree,cellular,apr,wed,83,no
31,services,married,high.school,cellular,apr,wed,195,no
36,management,married,university.degree,cellular,apr,wed,180,no
82,retired,married,unknown,cellular,apr,wed,321,yes
27,technician,single,basic.9y,cellular,apr,wed,34,no
46,services,married,high.school,cellular,apr,wed,201,no
24,services,single,high.school,cellular,apr,wed,209,yes
47,admin.,single,university.degree,cellular,apr,wed,167,no
35,admin.,single,university.degree,cellular,apr,wed,58,no
38,admin.,married,high.school,cellular,apr,wed,518,no
24,student,single,high.school,cellular,apr,wed,74,no
64,technician,married,professional.course,cellular,apr,wed,250,no
35,admin.,married,high.school,cellular,apr,wed,1190,yes
40,services,divorced,high.school,cellular,apr,wed,201,no
42,blue-collar,married,basic.6y,cellular,apr,wed,110,no
35,technician,divorced,professional.course,cellular,apr,wed,405,no
40,admin.,divorced,university.degree,cellular,apr,wed,84,no
35,technician,divorced,professional.course,cellular,apr,wed,612,no
35,technician,divorced,professional.course,cellular,apr,wed,229,no
35,services,divorced,basic.9y,cellular,apr,wed,188,no
34,services,married,high.school,cellular,apr,wed,543,no
29,admin.,single,university.degree,cellular,apr,wed,216,no
37,blue-collar,married,basic.4y,cellular,apr,wed,180,no
34,admin.,single,professional.course,cellular,apr,wed,174,no
52,blue-collar,married,basic.4y,cellular,apr,wed,249,no
46,blue-collar,divorced,basic.9y,cellular,apr,wed,169,no
37,technician,married,professional.course,cellular,apr,wed,101,no
34,services,divorced,high.school,cellular,apr,wed,303,no
58,retired,married,university.degree,cellular,apr,wed,624,yes
40,admin.,divorced,university.degree,cellular,apr,wed,143,yes
27,technician,single,basic.9y,cellular,apr,wed,56,no
22,management,single,university.degree,cellular,apr,wed,179,no
64,technician,married,professional.course,cellular,apr,wed,65,no
39,blue-collar,married,basic.9y,cellular,apr,wed,91,no
25,unemployed,single,professional.course,cellular,apr,wed,274,no
35,services,married,high.school,cellular,apr,wed,222,no
43,services,married,high.school,telephone,apr,wed,690,no
34,services,married,high.school,cellular,apr,wed,281,no
46,technician,married,basic.6y,cellular,apr,wed,575,yes
47,admin.,married,unknown,cellular,apr,wed,764,no
39,services,married,basic.9y,telephone,apr,wed,93,no
38,services,single,high.school,cellular,apr,wed,1665,yes
41,blue-collar,married,basic.4y,cellular,apr,wed,213,no
29,admin.,single,university.degree,cellular,apr,wed,548,yes
33,admin.,single,university.degree,cellular,apr,wed,171,no
30,unemployed,single,basic.9y,cellular,apr,wed,142,yes
46,services,married,high.school,cellular,apr,wed,417,no
43,self-employed,married,high.school,cellular,apr,wed,902,no
29,admin.,married,university.degree,cellular,apr,wed,350,yes
59,admin.,married,high.school,cellular,apr,wed,101,no
31,admin.,single,university.degree,cellular,apr,wed,124,no
20,student,single,high.school,cellular,apr,thu,162,no
36,admin.,single,university.degree,cellular,apr,thu,68,no
37,blue-collar,divorced,basic.9y,cellular,apr,thu,435,no
31,admin.,single,university.degree,cellular,apr,thu,87,no
21,services,single,high.school,cellular,apr,thu,374,no
41,admin.,married,university.degree,telephone,apr,thu,40,no
52,admin.,married,high.school,cellular,apr,thu,312,no
21,services,single,high.school,cellular,apr,thu,820,no
41,admin.,single,university.degree,cellular,apr,thu,328,no
28,services,single,high.school,cellular,apr,thu,528,no
46,technician,single,basic.9y,cellular,apr,thu,168,no
43,admin.,divorced,high.school,cellular,apr,thu,105,no
43,technician,married,professional.course,cellular,apr,thu,264,no
36,admin.,single,university.degree,cellular,apr,thu,592,yes
59,blue-collar,married,basic.4y,cellular,apr,thu,125,no
44,management,divorced,university.degree,cellular,apr,thu,207,no
24,admin.,single,professional.course,cellular,apr,thu,125,no
35,services,married,basic.9y,cellular,apr,thu,150,no
32,self-employed,single,university.degree,cellular,apr,thu,394,yes
35,services,married,basic.9y,cellular,apr,thu,85,no
43,admin.,divorced,high.school,cellular,apr,thu,448,yes
33,technician,single,university.degree,cellular,apr,thu,657,yes
38,services,married,basic.9y,cellular,apr,thu,220,no
38,technician,married,high.school,cellular,apr,thu,113,no
37,technician,divorced,professional.course,cellular,apr,thu,241,no
32,services,divorced,high.school,cellular,apr,thu,765,no
35,entrepreneur,married,university.degree,cellular,apr,thu,311,no
33,technician,single,university.degree,cellular,apr,thu,527,yes
67,retired,married,university.degree,telephone,apr,thu,126,no
33,technician,single,university.degree,cellular,apr,thu,304,no
40,self-employed,married,university.degree,cellular,apr,thu,161,no
40,self-employed,married,university.degree,cellular,apr,thu,236,no
41,technician,married,university.degree,cellular,apr,thu,272,no
32,blue-collar,married,high.school,cellular,apr,thu,259,no
51,services,married,high.school,cellular,apr,thu,278,no
41,technician,married,university.degree,cellular,apr,thu,139,no
48,blue-collar,married,basic.9y,cellular,apr,thu,429,no
33,services,divorced,university.degree,cellular,apr,thu,230,no
36,admin.,married,university.degree,cellular,apr,thu,96,no
45,admin.,married,high.school,cellular,apr,thu,109,no
33,technician,single,university.degree,cellular,apr,thu,530,yes
33,technician,single,university.degree,cellular,apr,thu,71,no
30,self-employed,single,university.degree,cellular,apr,thu,159,no
